cafe_name,clinic_name,positive,neutral,negative
(화성태안3지구)안녕 송산맘 모여라♬,새로생긴 치과,1,0,0
<오행공> 오산맘들의 행복한 공간,2젤,2,1,0
<오행공> 오산맘들의 행복한 공간,D에S,0,1,0
<오행공> 오산맘들의 행복한 공간,ㅎㅇ치과,1,0,0
<오행공> 오산맘들의 행복한 공간,강남 (지역) 추천 치과,1,0,0
<오행공> 오산맘들의 행복한 공간,근처 일반치과,0,1,0
<오행공> 오산맘들의 행복한 공간,내이튼치과,1,2,0
<오행공> 오산맘들의 행복한 공간,네*버치과,0,1,0
<오행공> 오산맘들의 행복한 공간,네이버치과,0,2,0
<오행공> 오산맘들의 행복한 공간,동탄 연세바로치과,1,0,0
<오행공> 오산맘들의 행복한 공간,동탄 치과,0,1,0
<오행공> 오산맘들의 행복한 공간,동탄연세바로,0,1,0
<오행공> 오산맘들의 행복한 공간,동탄연세바로치과,0,1,0
<오행공> 오산맘들의 행복한 공간,마이홈,1,0,0
<오행공> 오산맘들의 행복한 공간,미치과,0,0,1
<오행공> 오산맘들의 행복한 공간,본플란트,1,1,0
<오행공> 오산맘들의 행복한 공간,삼성 서울치과,1,0,0
<오행공> 오산맘들의 행복한 공간,삼성서울치과,0,1,0
<오행공> 오산맘들의 행복한 공간,서울수려한치과의원,1,0,0
<오행공> 오산맘들의 행복한 공간,서울햇빛어린이치과,0,0,1
<오행공> 오산맘들의 행복한 공간,세교아이들치과,0,1,0
<오행공> 오산맘들의 행복한 공간,씨엘치과,0,1,0
<오행공> 오산맘들의 행복한 공간,아이숲치과,0,1,0
<오행공> 오산맘들의 행복한 공간,애플치과,1,0,0
<오행공> 오산맘들의 행복한 공간,연세**,0,1,0
<오행공> 오산맘들의 행복한 공간,연세바로치과,3,0,0
<오행공> 오산맘들의 행복한 공간,연세바른치과,1,0,0
<오행공> 오산맘들의 행복한 공간,연세이편한 치과,1,0,0
<오행공> 오산맘들의 행복한 공간,연세참예X 치과,1,0,0
<오행공> 오산맘들의 행복한 공간,연세치과,0,1,0
<오행공> 오산맘들의 행복한 공간,예나치과,1,0,0
<오행공> 오산맘들의 행복한 공간,오늘은치과,1,0,0
<오행공> 오산맘들의 행복한 공간,유*치과,1,0,0
<오행공> 오산맘들의 행복한 공간,유노부부치과,1,0,0
<오행공> 오산맘들의 행복한 공간,유노치과,1,0,0
<오행공> 오산맘들의 행복한 공간,유림치과,1,1,0
<오행공> 오산맘들의 행복한 공간,이루다치과,1,0,0
<오행공> 오산맘들의 행복한 공간,이젤,6,0,0
<오행공> 오산맘들의 행복한 공간,이젤치과,0,1,0
<오행공> 오산맘들의 행복한 공간,이포유치과,0,1,0
<오행공> 오산맘들의 행복한 공간,일반치과,0,1,0
<오행공> 오산맘들의 행복한 공간,카페 추천 받은 치과 (실명 미언급),0,0,1
<오행공> 오산맘들의 행복한 공간,코코치과,0,1,0
<오행공> 오산맘들의 행복한 공간,탑치과의원,1,0,0
<오행공> 오산맘들의 행복한 공간,홍**치과,1,0,0
"A+여우야성형카페[눈코,가슴,리프팅,안면윤곽,병원수술후기]",동탄 sn.ow,1,0,0
"A+여우야성형카페[눈코,가슴,리프팅,안면윤곽,병원수술후기]","동탄 스,노우",1,0,0
"A+여우야성형카페[눈코,가슴,리프팅,안면윤곽,병원수술후기]",서울0.1치과,1,0,0
"A+여우야성형카페[눈코,가슴,리프팅,안면윤곽,병원수술후기]",연세윤손치과,0,1,0
"A+여우야성형카페[눈코,가슴,리프팅,안면윤곽,병원수술후기]",오산임플란트치과,0,1,0
"A+여우야성형카페[눈코,가슴,리프팅,안면윤곽,병원수술후기]",플란치과,1,0,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,경승현 교정치과,0,1,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,경승현치과,1,0,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,동탄 플란치과,1,0,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,동탄아는치과,0,1,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,동탄아이비치과,1,1,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,메디피움,0,1,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,미소자인교정치과,1,0,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,바른이턱치과,1,0,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,바른턱치과,0,1,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,서울연합의원,1,1,0
[동탄맘 일로오시오] 동탄신도시 동탄맘카페 동탄병원 영유아,연세윤손치과,1,0,0
[용인맘] 용인엄마들의 모임,단국대 죽전 치과병원,1,0,0
[죽방] 죽전보정마북구성동백 엄마들의 카페,ㅈㅇ치과,1,0,0
[죽방] 죽전보정마북구성동백 엄마들의 카페,미금 연세고운미소치과,1,0,0
[죽방] 죽전보정마북구성동백 엄마들의 카페,서울케이유교정치과,1,0,0
[죽방] 죽전보정마북구성동백 엄마들의 카페,주니어치과,1,0,0
e편한세상 용인 한숲시티 입주민 대표 카페,5단지 치과,0,0,1
e편한세상 용인 한숲시티 입주민 대표 카페,더라인치과,0,1,0
e편한세상 용인 한숲시티 입주민 대표 카페,동탄 연세 바로치과 교정,1,1,0
e편한세상 용인 한숲시티 입주민 대표 카페,동탄더사랑치과,1,0,0
e편한세상 용인 한숲시티 입주민 대표 카페,동탄서울삼성치과,0,1,0
e편한세상 용인 한숲시티 입주민 대표 카페,신플란트,0,1,0
e편한세상 용인 한숲시티 입주민 대표 카페,역북 포커스치과,1,0,0
e편한세상 용인 한숲시티 입주민 대표 카페,연세바로치과,1,0,0
e편한세상 용인 한숲시티 입주민 대표 카페,예나치과,1,0,0
e편한세상 용인 한숲시티 입주민 대표 카페,코코 교정치과,0,1,0
e편한세상 용인 한숲시티 입주민 대표 카페,코코교정치과,0,1,0
e편한세상 용인 한숲시티 입주민 대표 카페,한림대,0,1,0
e편한세상 용인 한숲시티 입주민 대표 카페,한숲치과,1,0,1
iNG 요가&플라잉요가 연희점,동탄하나로치과,1,0,0
iNG 요가&플라잉요가 연희점,바로드림치과의원,0,1,0
▶▶동탄맘스모여라◀◀,경승현 교정과 치과의원,1,0,0
▶▶동탄맘스모여라◀◀,경승현교정과 치과의원,1,0,0
▶▶동탄맘스모여라◀◀,경승현치과,3,0,0
▶▶동탄맘스모여라◀◀,연세윤손치과,1,0,0
◆동탄맘들 모여라,2동탄에 있는 곳,2,0,0
◆동탄맘들 모여라,365라온누리,1,0,0
◆동탄맘들 모여라,ㄷㄷㅎ치과,1,0,0
◆동탄맘들 모여라,ㄷㅇ치과,1,1,0
◆동탄맘들 모여라,ㅅㅋ스트 치과,1,0,0
◆동탄맘들 모여라,ㅅㅌㄹ,1,0,0
◆동탄맘들 모여라,ㅇㅅ윤손치과,1,0,0
◆동탄맘들 모여라,ㅇㅈ치과,1,0,0
◆동탄맘들 모여라,ㅇ치과,0,1,0
◆동탄맘들 모여라,ㅈ치과,0,0,1
◆동탄맘들 모여라,ㅊㅇ치과,1,0,0
◆동탄맘들 모여라,ㅎㄴㄹ치과,1,0,0
◆동탄맘들 모여라,경승ㅎ 치과,0,1,0
◆동탄맘들 모여라,굿모닝치과,1,0,0
◆동탄맘들 모여라,나루 교정치과,0,1,0
◆동탄맘들 모여라,나루 벗치과,1,0,0
◆동탄맘들 모여라,나루 삼성치과,1,0,0
◆동탄맘들 모여라,나루예치과,1,0,0
◆동탄맘들 모여라,남광장 치과,0,1,0
◆동탄맘들 모여라,남광장건물,1,0,0
◆동탄맘들 모여라,내ㅇ튼치과,1,0,0
◆동탄맘들 모여라,내이튼치과,16,0,0
◆동탄맘들 모여라,닥ㅌ스마ㅇ 치과,1,0,0
◆동탄맘들 모여라,당신을위한치과,0,1,0
◆동탄맘들 모여라,더바*,0,1,0
◆동탄맘들 모여라,더바른,0,2,0
◆동탄맘들 모여라,더바른치과,2,0,0
◆동탄맘들 모여라,동2 연세바로치과,1,0,0
◆동탄맘들 모여라,동2ㅂ스ㅌ,1,0,0
◆동탄맘들 모여라,동네 엄마들,1,0,0
◆동탄맘들 모여라,동탄 ㅅㅌㄹ치과,1,0,0
◆동탄맘들 모여라,동탄 센트럴치과,0,1,0
◆동탄맘들 모여라,동탄 코코치과,1,0,0
◆동탄맘들 모여라,동탄 휴치과의원,1,0,0
◆동탄맘들 모여라,동탄CL치과,0,0,1
◆동탄맘들 모여라,동탄ㅅㅌㄹ치과,8,0,0
◆동탄맘들 모여라,동탄바로치과,0,1,0
◆동탄맘들 모여라,동탄본치과의원,1,0,0
◆동탄맘들 모여라,동탄성모,0,1,0
◆동탄맘들 모여라,동탄센트럴,0,1,0
◆동탄맘들 모여라,동탄센트럴치과,2,1,0
◆동탄맘들 모여라,동탄안심치과,1,0,0
◆동탄맘들 모여라,동탄역 센트럴치과병원,1,0,0
◆동탄맘들 모여라,동탄역 연세ㅂㄹ치과,2,0,0
◆동탄맘들 모여라,동탄역 연세바로,1,0,0
◆동탄맘들 모여라,동탄역 연세바로치과,3,0,0
◆동탄맘들 모여라,동탄역 이즈치과,1,0,0
◆동탄맘들 모여라,동탄역이주치과,1,0,0
◆동탄맘들 모여라,동탄연세*바로,0,1,0
◆동탄맘들 모여라,동탄연세세브란스 치과,1,0,0
◆동탄맘들 모여라,동탄연세세브란스치과,1,0,0
◆동탄맘들 모여라,동탄제일,1,0,0
◆동탄맘들 모여라,동탄주치과,1,0,0
◆동탄맘들 모여라,동탄탑치과,5,0,0
◆동탄맘들 모여라,디유치과,1,0,0
◆동탄맘들 모여라,레이크치과,1,0,0
◆동탄맘들 모여라,로덴치과,2,2,0
◆동탄맘들 모여라,로미오치과,0,1,0
◆동탄맘들 모여라,리움치과,1,0,0
◆동탄맘들 모여라,마이플란트치과,1,0,0
◆동탄맘들 모여라,맑은린치과,3,0,0
◆동탄맘들 모여라,메타에 있는 치과,1,0,0
◆동탄맘들 모여라,메타치과,0,1,0
◆동탄맘들 모여라,메타폴리스치과,1,1,0
◆동탄맘들 모여라,모아치과,1,0,0
◆동탄맘들 모여라,미소**,1,0,0
◆동탄맘들 모여라,미소자인,0,1,0
◆동탄맘들 모여라,미소자인 교정치과,0,1,0
◆동탄맘들 모여라,미프라임,1,0,1
◆동탄맘들 모여라,바른이*치과,0,1,0
◆동탄맘들 모여라,바른이ㅌ치과,0,1,0
◆동탄맘들 모여라,바른이턱,1,1,0
◆동탄맘들 모여라,바른이턱치과,2,2,0
◆동탄맘들 모여라,벗,1,0,0
◆동탄맘들 모여라,벗치*,1,0,0
◆동탄맘들 모여라,벗치과,2,1,0
◆동탄맘들 모여라,베스트,1,1,0
◆동탄맘들 모여라,베스트치과,1,1,0
◆동탄맘들 모여라,본인이 다니는 치과,0,1,0
◆동탄맘들 모여라,부작용 발생 치과,0,0,1
◆동탄맘들 모여라,분당서울대,0,1,0
◆동탄맘들 모여라,사랑니톡앤턱,2,0,0
◆동탄맘들 모여라,사랑니톡앤턱치과의원,1,0,0
◆동탄맘들 모여라,삼성,1,0,0
◆동탄맘들 모여라,삼성교정치과,1,1,0
◆동탄맘들 모여라,샌트럴치과,1,0,0
◆동탄맘들 모여라,서동탄쪽 연세다건치과,1,0,0
◆동탄맘들 모여라,서동탄쪽 치과 (신영통 연세치과와 다른 곳으로 추정),0,0,1
◆동탄맘들 모여라,서울 이로움치과,0,1,0
◆동탄맘들 모여라,서울S치과,1,0,0
◆동탄맘들 모여라,서울ㅂㅅㅌ,1,0,0
◆동탄맘들 모여라,서울굿플란트 치과,0,1,0
◆동탄맘들 모여라,서울대팀치과,1,0,0
◆동탄맘들 모여라,서울라미플란트교정치과,0,1,0
◆동탄맘들 모여라,서울삼성,1,1,0
◆동탄맘들 모여라,서울스마트교정치과,0,1,0
◆동탄맘들 모여라,서울에스치과,0,1,0
◆동탄맘들 모여라,서울웰치과,0,1,0
◆동탄맘들 모여라,서울키즈치과,1,0,0
◆동탄맘들 모여라,서울팀치과,2,0,0
◆동탄맘들 모여라,세교아이들치과,1,0,0
◆동탄맘들 모여라,센트럴 치과,0,1,0
◆동탄맘들 모여라,센트럴아동병원 2층,1,0,0
◆동탄맘들 모여라,센트럴치과,1,2,0
◆동탄맘들 모여라,센팍 더바ㄹ 치과,0,0,1
◆동탄맘들 모여라,센팍 더바른치과,1,0,0
◆동탄맘들 모여라,스마트치과,0,2,0
◆동탄맘들 모여라,신영통 연세치과,1,0,0
◆동탄맘들 모여라,아*치과,0,1,0
◆동탄맘들 모여라,아는치과,1,1,0
◆동탄맘들 모여라,아름다운 턱치과,1,0,0
◆동탄맘들 모여라,아름다운x치과,1,0,0
◆동탄맘들 모여라,아름다운치과,0,1,0
◆동탄맘들 모여라,아름다운턱치과,1,1,1
◆동탄맘들 모여라,아이끌림치과,1,0,0
◆동탄맘들 모여라,아주대 대학병원,0,1,0
◆동탄맘들 모여라,안♡연 치과,1,0,0
◆동탄맘들 모여라,안지연치과,1,0,0
◆동탄맘들 모여라,언급되지 않은 치과 (챗으로 정보 교환),0,0,1
◆동탄맘들 모여라,에코플러스,0,2,0
◆동탄맘들 모여라,여기,0,0,1
◆동탄맘들 모여라,연*바로,0,1,0
◆동탄맘들 모여라,연세 ㅂㄹ치과,1,0,0
◆동탄맘들 모여라,연세 바로,0,1,0
◆동탄맘들 모여라,연세 선이고은 치과,1,0,0
◆동탄맘들 모여라,연세ㅂㄹ 치과,0,1,0
◆동탄맘들 모여라,연세ㅂㄹ치과,9,0,0
◆동탄맘들 모여라,연세가,1,0,0
◆동탄맘들 모여라,연세다건,1,0,0
◆동탄맘들 모여라,연세다건치과,2,1,0
◆동탄맘들 모여라,연세바*,1,0,0
◆동탄맘들 모여라,연세바로,1,0,0
◆동탄맘들 모여라,연세바로교정치과,0,1,0
◆동탄맘들 모여라,연세바로치과,11,4,0
◆동탄맘들 모여라,연세바로치과교정과치과의원,0,1,0
◆동탄맘들 모여라,연세선*이고은치과,1,0,0
◆동탄맘들 모여라,연세선이고은,0,1,0
◆동탄맘들 모여라,연세선이고은치과,0,1,0
◆동탄맘들 모여라,연세세브란스,2,0,0
◆동탄맘들 모여라,연세윤손,0,1,0
◆동탄맘들 모여라,연세윤손치과,4,1,0
◆동탄맘들 모여라,연세참예쁜,0,1,0
◆동탄맘들 모여라,연세참예쁜교정치과,4,0,0
◆동탄맘들 모여라,연세참예쁜치과교정의원,0,1,0
◆동탄맘들 모여라,연세치과,1,1,0
◆동탄맘들 모여라,예**,0,1,0
◆동탄맘들 모여라,예나치과,0,1,0
◆동탄맘들 모여라,예치과,4,0,0
◆동탄맘들 모여라,오산유림치과병원,1,0,0
◆동탄맘들 모여라,온가족치과,1,0,0
◆동탄맘들 모여라,위너스타,1,1,0
◆동탄맘들 모여라,이미지치과,0,1,0
◆동탄맘들 모여라,이즈치과,21,1,0
◆동탄맘들 모여라,이플러스 구강외과,1,0,0
◆동탄맘들 모여라,젊어지는 치과,1,0,0
◆동탄맘들 모여라,채*치과,0,1,0
◆동탄맘들 모여라,채움치과,3,2,0
