club_id,article_id,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07
31318083,1836,0,0,0,0,0,0,0,0,26,21,0,0,0,0
27756115,87614,0,0,0,0,0,0,0,0,420,32,0,0,0,0
17149780,1029281,0,0,0,0,0,0,0,0,72,34,0,0,0,0
25070018,405427,250,449,0,0,0,0,0,0,0,0,0,0,0,0
22507132,28066,66,49,0,0,0,0,0,0,0,0,0,0,0,0
22507132,28004,44,24,0,0,0,0,0,0,0,0,0,0,0,0
12567918,56717,48,47,0,0,0,0,0,0,0,0,0,0,0,0
25159465,5513135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12567918,56110,13,0,0,0,0,0,0,0,0,0,0,0,0,0
24660992,2253483,147,198,0,0,0,0,0,0,0,0,0,0,0,0
30886032,62831003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24660992,2349165,0,0,0,0,0,0,0,741,411,0,0,0,0,0
11121149,1049623,0,0,0,0,0,0,0,441,121,0,0,0,0,0
24382523,1481109,0,0,0,0,0,0,0,103,88,0,0,0,0,0
25016228,2809633,0,0,0,0,0,0,0,411,112,0,0,0,0,0
18496353,3651,0,0,0,0,0,0,0,18,0,0,0,0,0,0
24660992,2348026,0,0,0,0,0,0,0,1487,595,0,0,0,0,0
22681220,4722,0,0,0,0,0,0,0,27,2,0,0,0,0,0
27756115,86194,0,0,0,0,0,0,0,563,0,0,0,0,0,0
12905973,6275361,0,0,0,0,0,0,0,46,597,0,0,0,0,0
24660992,2347062,0,0,0,0,0,0,0,4262,1161,0,0,0,0,0
12905973,6267306,0,0,0,0,0,0,0,1195,0,0,0,0,0,0
24821657,255,0,0,0,0,0,0,0,58,4,0,0,0,0,0
11833155,2496430,0,0,0,0,0,0,0,165,106,0,0,0,0,0
24660992,2345087,0,0,0,0,0,0,0,321,25,0,0,0,0,0
24660992,2348937,0,0,0,0,0,0,0,255,142,0,0,0,0,0
12905973,6272643,0,0,0,0,0,0,0,290,218,0,0,0,0,0
24660992,2342895,0,0,0,0,0,0,0,546,0,0,0,0,0,0
24821657,259,0,0,0,0,0,0,0,27,18,0,0,0,0,0
24821657,254,0,0,0,0,0,0,0,81,0,0,0,0,0,0
24821657,251,0,0,0,0,0,0,0,85,0,0,0,0,0,0
12905973,6267874,0,0,0,0,0,0,0,588,0,0,0,0,0,0
24660992,2352988,0,0,0,0,0,0,0,9,117,0,0,0,0,0
24660992,2347764,0,0,0,0,0,0,0,562,187,0,0,0,0,0
24821657,248,0,0,0,0,0,0,0,64,0,0,0,0,0,0
24660992,2343355,0,0,0,0,0,0,0,289,0,0,0,0,0,0
14911692,332324,0,0,0,0,0,0,0,51,185,0,0,0,0,0
12905973,6266745,0,0,0,0,0,0,0,409,0,0,0,0,0,0
12905973,6273327,0,0,0,0,0,0,0,227,198,0,0,0,0,0
24660992,2348355,0,0,0,0,0,0,0,329,156,0,0,0,0,0
24621251,1714234,0,0,0,0,0,0,0,0,180,156,0,0,0,0
18824112,1064986,0,0,0,0,0,0,0,0,229,28,0,0,0,0
24660992,2359981,0,0,0,0,0,0,0,0,594,197,0,0,0,0
24821657,267,0,0,0,0,0,0,0,0,27,13,0,0,0,0
24821657,265,0,0,0,0,0,0,0,0,43,9,0,0,0,0
12905973,6279092,0,0,0,0,0,0,0,0,438,34,0,0,0,0
18824112,1066062,0,0,0,0,0,0,0,0,94,125,0,0,0,0
24660992,2364394,0,0,0,0,0,0,0,0,143,356,0,0,0,0
12905973,6285567,0,0,0,0,0,0,0,0,77,1003,0,0,0,0
30221664,176093,0,0,0,0,0,0,0,0,222,88,0,0,0,0
24621251,1712975,0,0,0,0,0,0,0,0,176,47,0,0,0,0
24621251,1712629,0,0,0,0,0,0,0,0,375,62,0,0,0,0
13276223,7668463,0,0,0,0,0,0,0,0,380,46,0,0,0,0
18824112,1064227,0,0,0,0,0,0,0,0,839,0,0,0,0,0
24660992,2359453,0,0,0,0,0,0,0,0,175,47,0,0,0,0
27756115,88086,0,0,0,0,0,0,0,0,304,196,0,0,0,0
